Index,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
1176,22.39,26.1,71.5,921,0.004369525,0
1177,22.34,26.1,103,916.5,0.004356163,0
1178,22.32333333,26.1,91.66666667,912.3333333,0.004351717,0
1179,22.29,26.1,90,902.25,0.004342837,0
1180,22.29,26.1,81.66666667,903,0.004342837,0
1181,22.29,26.1,112.75,898.5,0.004342837,0
1182,22.29,26.16666667,334.3333333,900.3333333,0.004354007,1
1183,22.29,26.15,472.25,893.75,0.004351215,1
1184,22.29,26.1,503.5,892.5,0.004342837,0
1185,22.2675,26.1725,567.5,883.5,0.004348983,0
1186,22.29,26.29,569.25,879.25,0.004374674,0
1187,22.29,26.26,490.6666667,887.3333333,0.004369647,0
1188,22.29,26.2,487.3333333,890,0.004359593,0
1189,22.29,26.2,500,891.25,0.004359593,0
1190,22.29,26.2,524,891,0.004359593,0
1191,22.29,26.175,545.3333333,881,0.004355404,0
1192,22.315,26.1,520.6,866.25,0.004349495,0
1193,22.29,26.1,509,864.6666667,0.004342837,0
1194,22.34,26.1,476.5,870,0.004356163,0
1195,22.315,26.1,471.5,862,0.004349495,0
1196,22.29,26.1,464,857.5,0.004342837,0
1197,22.29,26.1,464,851.3333333,0.004342837,0
1198,22.29,26.1,459,846.75,0.004342837,0
1199,22.29,26.1,459,844.6666667,0.004342837,0
1200,22.29,26.1,454.75,843,0.004342837,0
1201,22.29,26.1,444,840.5,0.004342837,0
1202,22.29,26.025,456,831.25,0.004330271,0
1203,22.29,26,461,829,0.004326082,0
1204,22.29,26,461.5,825.5,0.004326082,0
1205,22.29,26,464,813.6666667,0.004326082,0
1206,22.29,26,476.5,819,0.004326082,0
1207,22.29,26,489,819.5,0.004326082,0
1208,22.29,25.945,489,810,0.004316867,0
1209,22.29,25.945,484,809.5,0.004316867,1
1210,22.29,25.96333333,454,801,0.004319939,1
1211,22.2675,25.89,451,795,0.004301716,0
1212,22.2675,25.89,449.5,785,0.004301716,0
1213,22.2675,25.9175,449.5,795,0.004306317,0
1214,22.29,25.92666667,453,795.25,0.004313796,0
1215,22.245,25.89,451.75,797.5,0.004295788,0
1216,22.29,25.89,459,797,0.004307653,0
1217,22.2675,25.89,459,795.5,0.004301716,0
1218,22.2675,25.865,464,784.5,0.004297534,0
1219,22.29,25.89,454,775.5,0.004307653,0
1220,22.23,25.82333333,454,777.3333333,0.004280711,0
1221,22.2225,25.8925,448,775.5,0.004290283,0
1222,22.2,25.96,453,780,0.004295614,1
1223,22.2225,25.99,444,781.5,0.00430655,1
1224,22.2,26.1225,444,776.75,0.00432269,1
1225,22.2,26.05,444,782,0.00431061,1
1226,22.2,26.213,441.9,788.6,0.00433777,1
1227,22.2,26.376,439.8,795.2,0.004364933,1
1228,22.2,26.6,442.5,818.5,0.004402265,1
1229,22.2,26.66666667,447,828.3333333,0.004413376,1
1230,22.2,26.745,443.5,837,0.004426433,1
1231,22.2,26.82333333,441,832.6666667,0.00443949,1
1232,22.2,26.945,438,847.5,0.004459771,1
1233,22.2,27,438,849,0.00446894,1
1234,22.2,26.9175,438,850,0.004455187,1
1235,22.2,26.9175,447,842.5,0.004455187,1
1236,22.2,27.1,441,839,0.004485611,1
1237,22.245,27.125,438,847.75,0.004502188,1
1238,22.2,27.19666667,441,860,0.004501727,1
1239,22.2,27.4175,438,885.75,0.004538547,1
1240,22.2,27.5,429,910,0.004552304,1
1241,22.2675,27.4225,429,917.25,0.004558213,1
1242,22.2,26.8975,438,919.75,0.004451853,1
1243,22.23,27.73,441,932,0.004599115,1
1244,22.2,27.745,438,942,0.00459316,1
1245,22.2675,28.025,429,959.75,0.004659112,1
1246,22.2,28,444,966.5,0.00463569,1
1247,22.2,28.1,451,970.6666667,0.00465237,1
1248,22.245,28.2225,454,988.75,0.004685722,1
1249,22.2225,28.2225,465.25,996.75,0.004679259,1
1250,22.2225,28.3675,474.5,1012,0.004703482,1
1251,22.29,28.39,479,1021,0.004726771,1
1252,22.245,28.245,525.5,1019.5,0.004689486,1
1253,22.29,28.39,515,1020,0.004726771,1
1254,22.29,28.5,494,1037,0.004745225,1
1255,22.29,28.42666667,487.3333333,1047,0.004732922,1
1256,22.315,28.39,474.5,1051,0.004734022,1
1257,22.32333333,28.39,486,1052.333333,0.004736442,1
1258,22.29,28.35666667,502.3333333,1048.333333,0.004721179,1
1259,22.29,28.34,540.5,1050.5,0.004718383,1
1260,22.34,28.39,504,1052.25,0.004741284,1
1261,22.39,28.2,489,1053,0.004723766,1
1262,22.39,28.2,490.25,1051,0.004723766,1
1263,22.39,28.29333333,536.3333333,1049.666667,0.004739519,1
1264,22.39,28.39,532,1054,0.004755836,1
1265,22.39,28.2925,543,1067.75,0.004739378,1
1266,22.42666667,28.2,543,1066.333333,0.00473439,1
1267,22.445,28.245,543,1066.5,0.004747331,1
1268,22.5,28.365,533.25,1081,0.004783741,1
1269,22.46333333,28.32666667,527,1081.333333,0.004766511,1
1270,22.5,28.3175,534,1084.5,0.004775668,1
1271,22.55,28.3175,530,1082.5,0.004790309,1
1272,22.5,28.34,524,1087.5,0.004779492,1
1273,22.525,28.39,526.25,1094,0.004795324,1
1274,22.5,28.39,522,1103.333333,0.004787989,1
1275,22.5,28.03333333,517,1099.333333,0.00472738,1
1276,22.525,28.025,513.5,1085,0.004733203,1
1277,22.575,28.22,524,1086.25,0.004780998,1
1278,22.6,28.2,513.5,1103,0.004784898,1
1279,22.6,28.245,513.5,1106.75,0.004792592,1
1280,22.5,28.29,513.5,1104,0.004770995,1
1281,22.6,28.315,518,1102.25,0.004804562,1
1282,22.55,28.2675,520.75,1097.5,0.004781786,1
1283,22.6,28.29,525,1100,0.004800287,1
1284,22.6,28.245,524.8333333,1101,0.004792592,1
1285,22.6,28.2,524.6666667,1102,0.004784898,1
1286,22.6,28.39,489,1102.5,0.004817386,1
1287,22.6,28.39,474,1114,0.004817386,1
1288,22.6,28.34,474,1112,0.004808837,1
1289,22.6,28.1725,472.75,1113.5,0.004780196,1
1290,22.6,28.1475,471.5,1105.25,0.004775922,1
1291,22.6,28.23,464,1104.333333,0.004790028,1
1292,22.6,28.13333333,469,1107.333333,0.004773499,1
1293,22.575,28,465.25,1108.25,0.004743442,1
1294,22.6,28,454,1101.666667,0.004750703,1
1295,22.55,27.82,450.25,1097,0.004705513,1
1296,22.525,27.815,449.5,1092.25,0.004697468,1
1297,22.5,27.815,454.75,1102.75,0.004690284,1
1298,22.5,27.745,449.5,1097,0.004678392,1
1299,22.525,27.7,454.75,1086.333333,0.0046779,1
1300,22.55,27.7,454.75,1092,0.004685063,1
1301,22.5,27.6,460,1085,0.004653759,1
1302,22.5,27.7,460,1084,0.004670747,1
1303,22.5,27.6,436.5,1076.25,0.004653759,1
1304,22.5,27.33,460,1060.666667,0.004607896,1
1305,22.55,27.445,449.5,1051.5,0.004641612,1
1306,22.5,27.4725,460.75,1062,0.0046321,1
1307,22.5,27.39,461,1068.333333,0.004618087,1
1308,22.5,27.34,454,1074,0.004609594,1
1309,22.5,27.29,469,1072,0.004601102,1
1310,22.5,27.315,469,1068,0.004605348,1
1311,22.5,27.29,479.6666667,1072,0.004601102,1
1312,22.5,27.2225,476.75,1072.75,0.004589637,1
1313,22.5,27.2225,476.5,1074,0.004589637,1
1314,22.5,27.2,474,1069,0.004585816,1
1315,22.5,27.15,481.5,1068.25,0.004577324,1
1316,22.5,27.2225,474,1079.75,0.004589637,1
1317,22.4725,27.1975,479,1085,0.004577678,1
1318,22.5,27.16666667,469,1066,0.004580154,1
1319,22.5,27.125,474,1063.5,0.004573078,1
1320,22.5,27.15,469,1065.5,0.004577324,1
1321,22.5,27.125,474,1071.25,0.004573078,1
1322,22.5,27.06666667,479,1068,0.004563171,1
1323,22.5,27.1,478.5,1064.75,0.004568832,1
1324,22.5,27.1,478.5,1070.75,0.004568832,1
1325,22.5,27.1,477,1072.333333,0.004568832,1
1326,22.5,27.025,470.25,1079.25,0.004556095,1
1327,22.5,27,469,1063.5,0.00455185,1
1328,22.5,27,460.6666667,1074.333333,0.00455185,1
1329,22.5,26.9725,465.25,1068.75,0.00454718,1
1330,22.5,26.73333333,452.3333333,1064,0.004506567,1
1331,22.5,26.925,446.5,1048.5,0.004539113,1
1332,22.5,26.9725,449.5,1054.5,0.00454718,1
1333,22.5,27.05,460,1055.5,0.004560341,1
1334,22.445,26.9,456,1064,0.004519625,1
1335,22.4175,26.82,456,1063.25,0.004498504,1
1336,22.39,26.69666667,444,1078,0.004470133,1
1337,22.39,26.96333333,444,1067.333333,0.004515109,1
1338,22.39,27.0225,454.75,1074.75,0.004525088,1
1339,22.39,26.82333333,453,1077.333333,0.004491496,1
1340,22.39,26.84,449.5,1072.75,0.004494307,1
1341,22.39,26.745,449.5,1074.25,0.004478285,1
1342,22.39,26.79,456,1074,0.004485874,1
1343,22.35666667,26.73,449.3333333,1068.333333,0.004466625,1
1344,22.39,26.5725,444,1062.75,0.004449194,1
1345,22.39,26.675,444,1056.5,0.004466479,1
1346,22.39,26.695,444,1054,0.004469852,1
1347,22.39,26.745,444,1068,0.004478285,1
1348,22.39,26.79,444,1074,0.004485874,1
1349,22.4175,26.65,444,1078.75,0.004469785,1
1350,22.4725,26.745,429,1077.5,0.004500966,1
1351,22.445,26.695,429,1077.5,0.004484933,1
1352,22.445,26.745,429,1083.25,0.004493394,1
1353,22.42666667,26.69666667,429,1088,0.004480183,1
1354,22.39,26.79,438,1086,0.004485874,1
1355,22.42666667,26.73,441,1087.666667,0.004485817,1
1356,22.39,26.5475,438,1075,0.004444978,1
1357,22.39,26.4175,438,1067.75,0.004423057,1
1358,22.39,26.53333333,441,1064,0.004442589,1
1359,22.39,26.456,438,1063.25,0.004429549,1
1360,22.39,26.26,432.75,1065.5,0.0043965,1
1361,22.39,26.42666667,444,1068.666667,0.004424603,1
1362,22.39,26.4175,444,1073.25,0.004423057,1
1363,22.39,26.34,444,1061.5,0.004409989,1
1364,22.39,26.32333333,444,1060.333333,0.004407179,1
1365,22.39,26.46333333,444,1057.333333,0.004430785,1
1366,22.39,26.015,444,1056.25,0.004355195,1
1367,22.39,26.045,429,1046,0.004360252,1
1368,22.39,26.29,435,1049.666667,0.004401559,1
1369,22.39,26.2675,438,1052.75,0.004397765,1
1370,22.39,26.29,438,1044.5,0.004401559,1
1371,22.39,26.32333333,441,1053.666667,0.004407179,1
1372,22.35666667,26.32333333,441,1059,0.00439819,1
1373,22.39,26.34,438,1067.25,0.004409989,1
1374,22.365,26.29,438,1067.25,0.004394824,1
1375,22.32333333,26.39,441,1065.333333,0.004400411,1
1376,22.34,26.39,438,1068.75,0.004404907,1
1377,22.34,26.39,447,1074.75,0.004404907,1
1378,22.32333333,26.46333333,447,1076.333333,0.004412726,1
1379,22.365,26.4725,447,1077.5,0.004425549,1
1380,22.315,26.3425,438,1073,0.004390193,1
1381,22.34,26.145,438,1068,0.004363726,1
1382,22.29,26.1425,438,1061.75,0.004349958,1
1383,22.29,25.7,441,1045.666667,0.004275822,1
1384,22.29,26.22,438,1041.5,0.004362944,1
1385,22.29,26.2425,442.5,1051,0.004366714,1
1386,22.29,26.125,438,1059.25,0.004347026,1
1387,22.315,26.2,438,1065,0.004366277,1
1388,22.29,26.175,442.5,1064.75,0.004355404,1
1389,22.29,26.1,441,1054.666667,0.004342837,1
1390,22.29,25.995,447,1042.5,0.004325244,1
1391,22.2675,25.8925,438,1039,0.004302135,1
1392,22.29,25.89,447,1036.333333,0.004307653,1
1393,22.29,25.89,447,1036.5,0.004307653,1
1394,22.29,25.85666667,433,1038.666667,0.004302068,1
1395,22.245,25.7225,433,1030.5,0.004267805,1
1396,22.23,25.66666667,433,1023.666667,0.004254563,1
1397,22.29,25.6,433,1019.5,0.004259071,1
1398,22.245,25.55,433,1010,0.004238989,1
1399,22.2675,25.575,433,1002.75,0.004249021,1
1400,22.29,25.56666667,433,1002.333333,0.004253488,1
1401,22.2675,25.4975,433,998.75,0.004236057,1
1402,22.245,25.55,433,1002,0.004238989,1
1403,22.29,25.5,433,1002.25,0.004242321,1
1404,22.29,25.5,433,1001.5,0.004242321,1
1405,22.29,25.445,433,998.5,0.004233108,1
1406,22.29,25.2,433,990.75,0.004192075,1
1407,22.29,25.23,433,991,0.004197099,1
1408,22.245,25.15,433,986,0.00417218,1
1409,22.29,25.2675,433,976.25,0.004203379,1
1410,22.29,25.2,433,966,0.004192075,1
1411,22.29,25.2,433,966.3333333,0.004192075,1
1412,22.29,25.15,433,967.5,0.004183701,1
1413,22.29,25.03,433,970,0.004163605,1
1414,22.2225,24.865,433,954.75,0.004118903,1
1415,22.26,24.82666667,433,951.6666667,0.004121974,1
1416,22.245,24.89,433,940.75,0.004128762,1
1417,22.245,24.89,433,935.5,0.004128762,1
1418,22.2225,24.84,433,933.25,0.004114734,1
1419,22.2,24.7,433,937.6666667,0.004085752,1
1420,22.2,24.7,433,938,0.004085752,1
1421,22.2,24.7,433,933.5,0.004085752,1
1422,22.2,24.7,433,925.5,0.004085752,1
1423,22.2,24.65,433,921,0.004077427,1
1424,22.2,24.56666667,433,920.3333333,0.004063552,1
1425,22.2,24.55,433,912.25,0.004060778,1
1426,22.2,24.334,429.5,913,0.004024818,1
1427,22.2,24.34,433,903,0.004025817,1
1428,22.2,24.395,433,905.5,0.004034973,1
1429,22.2,24.34,433,907,0.004025817,1
1430,22.2,24.35666667,433,903,0.004028591,1
1431,22.175,24.39,433,900.5,0.004027962,1
1432,22.175,24.365,433,900.25,0.004023807,1
1433,22.2,24.365,433,900.5,0.004029979,1
1434,22.13333333,24.29,433,898.6666667,0.004001106,1
1435,22.15,24.2225,433,892,0.003993996,1
1436,22.13333333,24.2,433,886,0.003986186,1
1437,22.1,24.2675,433,884.25,0.003989211,1
1438,22.1,24.245,433,887,0.003985489,1
1439,22.1,24.29,433,884,0.003992934,1
1440,22.125,24.2675,433,878.5,0.003995333,1
1441,22.13333333,24.26,433,887,0.003996132,1
1442,22.125,24.15,433,882.25,0.003975865,1
1443,22.1,24.0725,433,879.25,0.003956952,1
1444,22.1,23.99666667,433,866,0.003944408,1
1445,22.1,24.12,433,866,0.00396481,1
1446,22.06666667,23.92666667,433,863,0.003924796,1
1447,22.025,23.945,433,853.25,0.003917793,1
1448,22,23.92666667,433,858,0.003908772,1
1449,22,23.89,433,852.5,0.003902744,1
1450,22,23.89,433,850.6666667,0.003902744,1
1451,22.025,23.9175,433,847,0.003913265,1
1452,22,23.89,433,840.6666667,0.003902744,1
1453,22.075,23.9725,426,839,0.003934372,1
1454,22.025,24.0475,213,845.5,0.003934669,1
1455,22,24.1,0,844,0.003937268,0
1456,22,24.1,0,846.6666667,0.003937268,0
1457,22,24.1,0,852,0.003937268,0
1458,21.945,23.795,0,851,0.003874025,0
1459,21.89,23.85666667,0,824.6666667,0.00387103,0
1460,21.89,23.84,0,817,0.003868308,0
1461,21.84,23.745,0,813.6666667,0.003840981,0
1462,21.84,23.745,0,805,0.003840981,0
1463,21.79,23.7,0,807,0.003821894,0
1464,21.79,23.745,0,800,0.003829196,0
1465,21.79,23.7,0,781,0.003821894,0
1466,21.745,23.55,0,776.5,0.003787066,0
1467,21.7,23.7,0,771,0.003800801,0
1468,21.7,23.66666667,0,775,0.003795423,0
1469,21.7,23.66666667,0,771,0.003795423,0
1470,21.7,23.39,0,763,0.003750786,0
1471,21.7,23.55,0,755,0.003776599,0
1472,21.6,23.6,0,754,0.00376145,0
1473,21.7,23.6,0,755,0.003784667,0
1474,21.6,23.39333333,0,754.6666667,0.003728313,0
1475,21.6,23.55,0,751.5,0.003753433,0
1476,21.6,23.5,0,748.5,0.003745416,0
1477,21.55,23.5,0,745.5,0.003733904,0
1478,21.55,23.445,0,749,0.003725113,0
1479,21.56666667,23.5,0,746.6666667,0.003737738,0
1480,21.55,23.5,0,738.5,0.003733904,0
1481,21.5,23.35,0,732.5,0.003698522,0
1482,21.5,23.26,0,725.5,0.003684182,0
1483,21.5,23.245,0,711.6666667,0.003681792,0
1484,21.5,23.23,0,705.6666667,0.003679402,0
1485,21.5,23.05,0,702.5,0.003650725,0
1486,21.39,23.05,0,702.5,0.003626065,0
1487,21.39,22.945,0,698.5,0.003609451,0
1488,21.39,22.79,0,698,0.003584928,0
1489,21.39,22.695,0,677.5,0.003569898,0
1490,21.34,22.55,0,672,0.003536044,0
1491,21.29,22.6,0,666.5,0.003533018,0
1492,21.32333333,22.53333333,0,664.3333333,0.003529786,0
1493,21.34,22.395,0,660.5,0.003511601,0
1494,21.34,22.395,0,654,0.003511601,0
1495,21.29,21.945,0,650,0.003430059,0
1496,21.29,21.85,0,635.5,0.003415129,0
1497,21.245,21.745,0,634,0.003389208,0
1498,21.2,21.745,0,631.5,0.003379811,0
1499,21.2,21.995,0,631,0.003418882,0
1500,21.245,22.1,0,637.5,0.003444845,0
1501,21.29,22.1,0,640,0.00345442,0
1502,21.29,21.86333333,0,638.6666667,0.003417224,0
1503,21.29,21.5,0,628,0.003360128,0
1504,21.29,21.34,0,617,0.003334989,0
1505,21.2,21.16666667,0,612.3333333,0.003289446,0
1506,21.2,21.56666667,0,609,0.003351944,0
1507,21.2,21.6,0,616,0.003357152,0
1508,21.2,21.55,0,614,0.003349339,0
1509,21.2,21.445,0,613.5,0.003332933,0
1510,21.2,21.195,0,611.5,0.003293872,0
1511,21.2,21.2,0,600,0.003294654,0
1512,21.2,21.35666667,0,599,0.003319131,0
1513,21.2,21.06666667,0,592.6666667,0.003273823,0
1514,21.2,21.23,0,593,0.003299341,0
1515,21.2,21.2,0,586,0.003294654,0
1516,21.2,21.2,0,585,0.003294654,0
1517,21.29,21.1,0,592.5,0.003297283,0
1518,21.29,21.1,0,593,0.003297283,0
1519,21.29,20.89,0,583,0.003264294,0
1520,21.29,20.65,0,579.3333333,0.003226597,0
1521,21.29,20.89,0,578,0.003264294,0
1522,21.29,20.7475,0,570.5,0.003241911,0
1523,21.29,20.795,0,571,0.003249372,0
1524,21.29,20.65,0,571,0.003226597,0
1525,21.245,20.79,0,563.5,0.003239585,0
1526,21.2,20.495,0,560.5,0.00318453,0
1527,21.2,20.39333333,0,556,0.003168652,0
1528,21.2,20.3225,0,550.25,0.003157591,0
1529,21.2,20.1225,0,544.5,0.00312636,0
1530,21.2,20.22666667,0,547.6666667,0.003142625,0
1531,21.2,20,0,545,0.003107232,0
1532,21.1,20.2,0,536,0.003119155,0
1533,21.1,20.1,0,538,0.003103636,0
1534,21.1,20.195,0,539.5,0.003118379,0
1535,21.1,20.245,0,542.5,0.003126138,0
1536,21.15,20.245,0,539,0.0031358,0
1537,21.1,20.03333333,0,532.3333333,0.003093291,0
1538,21.15,20,0,534,0.003097662,0
1539,21.15,20,0,538.5,0.003097662,0
1540,21.2,19.96333333,0,538,0.003101507,0
1541,21.2,19.995,0,539.5,0.003106451,0
1542,21.2,19.895,0,531,0.003090838,0
1543,21.2,20,0,526.5,0.003107232,0
1544,21.2,19.96333333,0,522,0.003101507,0
1545,21.2,19.895,0,526,0.003090838,0
1546,21.2,19.945,0,522.6666667,0.003098645,0
1547,21.2,19.84,0,525.3333333,0.003082251,0
1548,21.2,19.79,0,516.3333333,0.003074445,0
1549,21.15,19.65,0,520,0.003043188,0
1550,21.1,19.795,0,515.5,0.00305631,0
1551,21.1,19.79,0,513.5,0.003055534,0
1552,21.1,19.79,0,517,0.003055534,0
1553,21.1,19.79,0,517,0.003055534,0
1554,21.175,19.79,0,514.75,0.003069708,0
1555,21.2,19.63,0,510,0.003049466,0
1556,21.1,19.29,0,503.5,0.002977965,0
1557,21.1,19.39,0,502,0.002993478,0
1558,21.1,19.65,0,498.5,0.003033813,0
1559,21.075,19.65,0,498.5,0.003029135,0
1560,21.05,19.6,0,502.5,0.00301673,0
1561,21.1,19.7,0,505,0.00304157,0
1562,21.15,19.55,0,506.5,0.003027626,0
1563,21.15,19.445,0,500,0.003011286,0
1564,21.2,19.6,0,496,0.003044783,0
1565,21.175,19.4425,0,499.25,0.003015544,0
1566,21.16666667,19.49666667,0,497.6666667,0.003022432,0
1567,21.15,19.55,0,497,0.003027626,0
1568,21.1,19.5,0,498,0.003010542,0
1569,21.2,19.39,0,495,0.003012003,0
1570,21.2,19.34,0,491.5,0.003004198,0
1571,21.15,19.395,0,491,0.003003506,0
1572,21.16666667,19.5,0,493,0.003022951,0
1573,21.1,19.5,0,489,0.003010542,0
1574,21.2,19.445,0,485.5,0.003020588,0
1575,21.2,19.39,0,488.5,0.003012003,0
1576,21.2,19.39,0,486,0.003012003,0
1577,21.2,19.445,0,488.5,0.003020588,0
1578,21.2,19.29,0,490,0.002996394,0
1579,21.2,19.39,0,491,0.003012003,0
1580,21.2,19.245,0,487,0.00298937,0
1581,21.2,19.34,0,485.5,0.003004198,0
1582,21.2,19.29,0,484.5,0.002996394,0
1583,21.2,19.29,0,491,0.002996394,0
1584,21.2,19.29,0,485,0.002996394,0
1585,21.2,19.29,0,484.5,0.002996394,0
1586,21.2,19.29,0,482,0.002996394,0
1587,21.2,19.315,0,491.25,0.003000296,0
1588,21.2,19.34,0,486.5,0.003004198,0
1589,21.2,19.39,0,481,0.003012003,0
1590,21.2,19.39,0,480,0.003012003,0
1591,21.2,19.34,0,483.5,0.003004198,0
1592,21.2,19.39,0,481.3333333,0.003012003,0
1593,21.2,19.39,0,484.3333333,0.003012003,0
1594,21.2,19.39,0,479.6666667,0.003012003,0
1595,21.2,19.39,0,479,0.003012003,0
1596,21.2,19.39,0,477.5,0.003012003,0
1597,21.2,19.39,0,483,0.003012003,0
1598,21.15,19.39,0,482,0.003002728,0
1599,21.2,19.39,0,483.25,0.003012003,0
1600,21.2,19.39,0,477,0.003012003,0
1601,21.2,19.35666667,0,479,0.0030068,0
1602,21.2,19.39,0,482.5,0.003012003,0
1603,21.2,19.39,0,474,0.003012003,0
1604,21.2,19.39,0,473,0.003012003,0
1605,21.2,19.39,0,472,0.003012003,0
1606,21.2,19.39,0,472.5,0.003012003,0
1607,21.2,19.445,0,475,0.003020588,0
1608,21.2,19.39,0,475,0.003012003,0
1609,21.2,19.445,0,477.5,0.003020588,0
1610,21.15,19.5,0,474,0.003019845,0
1611,21.16666667,19.5,0,474.6666667,0.003022951,0
1612,21.1,19.5,0,470.5,0.003010542,0
1613,21.1,19.5,0,474.3333333,0.003010542,0
1614,21.1,19.5,0,483,0.003010542,0
1615,21.1,19.6,0,484,0.003026056,0
1616,21.03333333,19.53333333,0,479.3333333,0.003003327,0
1617,21,19.6,0,479.5,0.00300743,0
1618,21,19.6,0,473,0.00300743,0
1619,21,19.6,0,470,0.00300743,0
1620,21,19.6,0,464,0.00300743,0
1621,21,19.7,0,463.5,0.003022848,0
1622,21,19.7,0,467.5,0.003022848,0
1623,21,19.7,0,476,0.003022848,0
1624,21,19.76,0,474,0.0030321,0
1625,21,19.79,0,471,0.003036726,0
1626,21,19.79,0,472,0.003036726,0
1627,21,19.79,0,472,0.003036726,0
1628,21,19.79,0,474.25,0.003036726,0
1629,20.9725,19.79,0,473,0.003031571,0
1630,21,19.79,0,469,0.003036726,0
1631,20.96333333,19.79,0,472.6666667,0.003029855,0
1632,21,19.79,0,473,0.003036726,0
1633,20.89,19.79,0,471.5,0.003016154,0
1634,20.96333333,19.79,0,471.3333333,0.003029855,0
1635,21,19.79,0,469,0.003036726,0
1636,20.89,19.89,0,471,0.003031469,0
1637,20.89,19.84,0,470,0.003023812,0
1638,20.89,19.89,0,469.5,0.003031469,0
1639,20.89,19.89,0,464,0.003031469,0
1640,20.89,19.89,0,467,0.003031469,0
1641,20.89,19.92666667,0,472,0.003037085,0
1642,20.89,19.945,0,469.5,0.003039893,0
1643,20.89,20,0,470.5,0.003048317,0
1644,20.89,20,0,470,0.003048317,0
1645,20.89,20,0,469,0.003048317,0
1646,20.89,20,0,468.5,0.003048317,0
1647,20.89,20,0,467.3333333,0.003048317,0
1648,20.89,20,0,467,0.003048317,0
1649,20.89,20,0,464,0.003048317,0
1650,20.89,20,0,462,0.003048317,0
1651,20.89,20,0,466,0.003048317,0
1652,20.89,20,0,465.5,0.003048317,0
1653,20.79,20,0,464,0.003029523,0
1654,20.89,20,0,469.6666667,0.003048317,0
1655,20.89,20.1,0,469.5,0.003063633,0
1656,20.89,20.1,0,472,0.003063633,0
1657,20.89,20.1,0,464.5,0.003063633,0
1658,20.89,20.1,0,467,0.003063633,0
1659,20.89,20.1,0,467,0.003063633,0
1660,20.89,20.1,0,462,0.003063633,0
1661,20.89,20.15,0,464.5,0.003071292,0
1662,20.79,20.05,0,460,0.003037133,0
1663,20.89,20.2,0,457,0.003078951,0
1664,20.79,20.1,0,461,0.003044744,0
1665,20.79,20.1,0,462,0.003044744,0
1666,20.79,20.15,0,463.5,0.003052356,0
1667,20.79,20.2,0,461.5,0.003059967,0
1668,20.79,20.2,0,461.5,0.003059967,0
1669,20.79,20.2,0,458,0.003059967,0
1670,20.79,20.2,0,460,0.003059967,0
1671,20.79,20.245,0,460,0.003066817,0
1672,20.79,20.29,0,460.5,0.003073668,0
1673,20.745,20.29,0,460,0.00306512,0
1674,20.79,20.29,0,457,0.003073668,0
1675,20.745,20.34,0,460.5,0.003072711,0
1676,20.7,20.39,0,461,0.003071733,0
1677,20.745,20.39,0,458.5,0.003080302,0
1678,20.7,20.39,0,461.3333333,0.003071733,0
1679,20.7,20.39,0,457.5,0.003071733,0
1680,20.7,20.39,0,455,0.003071733,0
1681,20.7,20.445,0,461.5,0.00308006,0
1682,20.7,20.445,0,461,0.00308006,0
1683,20.7,20.5,0,460.5,0.003088387,0
1684,20.7,20.5,0,461,0.003088387,0
1685,20.7,20.55,0,459.5,0.003095957,0
1686,20.7,20.6,0,463,0.003103527,0
1687,20.7,20.6,0,463.5,0.003103527,0
1688,20.7,20.6,0,463,0.003103527,0
1689,20.7,20.6,0,464,0.003103527,0
1690,20.7,20.6,0,462.5,0.003103527,0
1691,20.7,20.6,0,457.6666667,0.003103527,0
1692,20.63333333,20.63333333,0,460,0.003095765,0
1693,20.7,20.7,0,460,0.003118668,0
1694,20.65,20.65,0,458.5,0.003101479,0
1695,20.6,20.6,0,461,0.003084363,0
1696,20.65,20.65,0,460,0.003101479,0
1697,20.6,20.6,0,454,0.003084363,0
1698,20.6,20.7,0,451.3333333,0.00309941,0
1699,20.6,20.7,0,457,0.00309941,0
1700,20.6,20.7,0,454.5,0.00309941,0
1701,20.6,20.7,0,460,0.00309941,0
1702,20.6,20.745,0,458.5,0.003106182,0
1703,20.6,20.745,0,453.5,0.003106182,0
1704,20.6,20.79,0,457,0.003112953,0
1705,20.55,20.79,0,450.5,0.003103322,0
1706,20.6,20.79,0,454.5,0.003112953,0
1707,20.6,20.79,0,463,0.003112953,0
1708,20.6,20.79,0,459,0.003112953,0
1709,20.6,20.84,0,452.5,0.003120478,0
1710,20.6,20.89,0,451,0.003128002,0
1711,20.55,20.89,0,446,0.003118323,0
1712,20.6,20.84,0,449.5,0.003120478,0
1713,20.55,20.89,0,449.5,0.003118323,0
1714,20.6,20.89,0,450,0.003128002,0
1715,20.6,20.89,0,453.5,0.003128002,0
1716,20.6,20.89,0,458.5,0.003128002,0
1717,20.575,20.9175,0,459.5,0.003127291,0
1718,20.6,20.89,0,457,0.003128002,0
1719,20.5,20.945,0,458,0.003116897,0
1720,20.5,21,0,453,0.003125123,0
1721,20.55,21,0,450.5,0.003134826,0
1722,20.6,21,0,455,0.003144556,0
1723,20.55,21,0,453,0.003134826,0
1724,20.55,21,0,454.5,0.003134826,0
1725,20.5,21,0,455,0.003125123,0
1726,20.6,21,0,452,0.003144556,0
1727,20.56666667,21.03333333,0,456,0.003143073,0
1728,20.55,21.05,0,454,0.003142328,0
1729,20.5,21.1,0,453,0.003140079,0
1730,20.55,21.1,0,460.5,0.00314983,0
