ph,Hardness,Solids,Chloramines,Conductivity,Organic_carbon,Turbidity,Potability
9.497261163,124.4828102,33681.33014,4.81465598,530.2170079,19.97031761,5.24210533,0
7.984710742,121.0673575,40709.78166,5.796841349,338.5099837,12.8188163,4.567879972,0
6.26111058,270.4661706,8572.421509,9.922076247,490.9426507,12.92643494,4.753018575,0
6.957802749,219.2399523,20215.63285,7.054093205,431.3706622,17.42714462,4.587745469,0
9.663159015,131.7118961,24387.96807,4.234142964,428.9064317,18.14347397,5.270217774,0
6.732713713,197.7669743,33820.64576,7.396764075,321.3645185,19.34049879,3.885405037,0
4.886057057,272.9203851,15496.61172,6.985179147,569.5812878,17.30153609,3.079373114,0
9.610220345,156.9295462,33954.43547,4.639027545,485.3791563,11.0478439,4.961971972,0
8.518531795,128.2634658,32018.28963,6.058740241,554.1390374,15.97619573,4.147168618,0
6.950786515,201.8054906,21709.64771,6.120771056,417.1844458,19.68349292,3.997975215,0
6.023022741,170.7322887,10925.3601,8.200972594,508.8510531,12.24462226,3.668088579,0
9.011480407,167.9189217,34865.35768,3.139552658,385.4096085,16.57419003,4.270801389,0
7.946767904,277.1169457,24244.11196,7.561175804,306.8374019,11.79623473,3.038483125,0
7.709617351,189.8029139,32910.52518,5.758055531,397.8455658,15.24034941,4.140423757,0
6.081615358,209.0596796,10120.11268,9.406773534,410.5090897,7.996294863,4.010036799,0
8.146185794,191.38241,20506.69842,5.476948714,445.931207,9.416901598,5.177963625,0
8.141861116,210.3765614,25433.46501,8.390811851,321.8674741,11.48352362,4.136950486,0
7.703356821,211.3446867,12861.94654,9.245305828,598.6628774,10.54234179,4.732125346,0
,149.0428459,27687.73765,8.660711291,288.5176973,15.7366419,3.771305113,0
9.252856509,168.0407511,50279.26243,5.905055794,400.0035891,11.94985385,3.300585826,0
6.047651489,177.4442641,28633.84638,8.174384532,386.661205,15.51492959,2.589867903,0
6.152857802,171.1252874,24978.48318,8.216485933,406.0944271,10.88121534,4.403083394,0
9.074922874,184.9150548,21633.72173,7.42738062,339.3553332,6.658138625,3.84047901,0
7.436537227,167.3284655,31935.69071,7.896364631,398.5742148,14.82443288,4.497629168,0
,259.6710409,11949.59793,9.43544598,469.2876307,11.75242084,3.458352214,0
7.130099196,275.6797801,9480.617796,8.415948255,383.4550683,18.32287885,1.986191593,0
6.79212545,165.7942863,17782.60441,4.970601199,370.6005778,15.13809378,4.042637641,0
,230.4307616,14916.98609,9.618516474,379.1728036,28.3,3.864931035,0
8.885626344,171.8397767,19113.01191,6.503297311,399.6725564,17.62359407,2.993300944,0
9.47531626,149.5580888,32568.1535,5.333859972,436.2031128,13.92794627,4.701538331,0
,168.9630259,21030.23453,5.564002471,440.9520714,12.35272154,4.691017503,0
7.183108734,225.116079,5097.82585,6.081664053,294.9912247,5.537059329,4.006424839,0
6.157443145,155.8357062,25937.71144,8.163143898,533.2883507,14.35649568,4.770154312,0
6.467868302,236.6946481,7656.413248,9.840948554,356.3478419,14.41273359,2.861063943,0
,162.9353713,24916.62559,6.374495722,494.2887842,14.29769575,4.301273481,0
7.488133464,177.3530518,24786.05053,8.613303748,387.8680752,14.1494731,3.474034717,0
7.32354512,184.1360704,21044.20266,6.842947202,379.4924534,8.335244529,4.898421041,0
,253.6620371,13568.2712,9.228602856,554.5736619,13.71173747,3.067033981,0
6.530796124,138.0076716,19174.59325,7.347951526,490.6441377,16.33794929,3.181634909,0
6.931470427,156.8411949,35793.75779,7.286335788,398.6479443,17.85824171,4.249333174,0
7.774645243,194.7338584,13829.93907,5.603120374,321.905681,18.87093884,3.911816766,0
8.107500139,173.6646791,27277.57996,6.643620149,330.2115153,16.25700237,4.647800627,0
6.306864459,220.9699797,22418.90819,7.153363582,350.9092266,19.86138156,4.619172769,0
,165.7379535,22900.11825,5.735689157,473.8049105,13.08287175,4.069165567,0
6.609680322,216.4280319,17963.86685,7.725313959,466.103008,11.46843204,3.589146441,0
6.632205879,232.7385452,9809.904,8.336777938,458.3667847,13.30485235,3.44374056,0
,247.1640183,18939.61646,7.086374655,419.4530877,12.75811406,4.287440678,0
5.716755667,197.1042098,12641.52781,8.702061414,345.0839364,17.273966,4.080674996,0
7.74045387,182.5410725,19713.50437,8.854386131,489.0470441,8.866966526,3.54131667,0
6.277277371,148.1860133,22916.57224,5.035633211,474.6179536,9.604154965,3.619321182,0
8.006373298,116.7251221,45041.14914,5.1652924,367.6889906,13.42516473,2.396505358,0
6.513016586,185.3385398,26262.54548,6.742150215,410.1013089,12.9246531,3.729960916,0
6.234197672,227.5608668,22195.21038,9.455598356,351.1801006,13.039764,3.885492316,0
7.277143967,194.880861,18270.10506,6.121931342,402.6645821,15.4597516,4.931353522,0
6.04451303,211.577378,30191.69246,7.714291552,431.096425,10.61983085,5.127778325,0
6.643026538,205.2331194,20511.36924,5.908110988,455.693256,16.02194073,3.709988662,0
5.15045654,186.5608459,18655.54189,7.024306505,379.5379369,17.60406646,4.147028947,0
6.110545161,166.6373052,21319.7944,7.68124459,340.6306415,13.62381347,6.06455925,0
7.831117737,182.4738756,19130.96153,6.803061491,433.4604373,10.7939957,3.807997464,0
6.980727164,200.4672256,30862.78446,6.196276276,422.4895962,9.06690217,5.437618577,0
8.552782416,217.8033177,39030.6037,6.986705178,340.5662445,19.08488285,2.940847996,0
6.449379439,275.7467165,8607.61251,7.701630393,384.3806692,16.07830522,3.71542875,0
7.392084038,173.5287784,20185.67623,9.120931425,310.0748512,23.31769912,3.778458496,0
8.360795827,218.139622,28722.17585,5.536705208,471.5535946,10.64455442,3.715951409,0
7.619845077,113.5046982,37279.12895,6.360070219,285.3499428,17.03042901,3.779648433,0
5.404510674,258.9034888,10168.17654,9.648197064,396.9112142,15.51220766,3.998175886,0
7.079303518,137.0073552,24282.15477,5.705692803,342.7253184,9.113945216,5.553173841,0
,233.8466208,32496.64022,6.637384365,424.6497728,13.02799983,4.296188763,0
7.161714893,238.3335841,13680.76414,9.274119529,478.7669705,16.83629125,3.909973568,0
6.854946859,149.853487,16203.0907,5.734803645,350.3447084,11.71889473,4.938999307,0
7.309556407,244.8397701,22277.62602,7.715571777,477.2353813,12.47511872,3.707413724,0
9.313465893,133.1417512,41982.61066,6.628037165,267.8017107,10.36823018,4.493612765,0
,216.2716237,26964.31718,6.38354832,573.1595907,19.89268025,4.50102454,0
,250.6234728,30797.52,6.381452049,338.8141646,17.50851596,3.36517444,0
6.187938054,249.5271111,12682.15094,6.253224096,274.7647028,14.35295526,3.546183202,0
,240.984187,11429.2012,5.515977392,323.1575175,8.666283308,3.802426744,0
7.965337305,151.5418889,25274.6103,7.106043486,527.6882417,15.79262497,3.390982111,0
9.264390909,160.428694,19607.75492,3.988748936,427.7938337,14.99298978,3.175520774,0
7.754044354,193.4498538,19019.2795,8.107066903,597.486041,8.939818292,3.760298085,0
9.393891652,252.7392485,13150.20746,7.166592283,368.8346037,14.39739294,3.048565866,0
8.176079615,201.5537008,21856.98863,5.241047394,464.8033302,15.6276407,4.112322458,0
8.337696201,168.4691807,30969.04759,5.452161832,302.4223185,14.52986411,3.454197457,0
,207.4268874,11963.32372,7.664545656,502.053001,17.01285622,2.813526756,0
7.191024857,151.3066736,23781.32874,9.214409135,465.1268383,16.88421403,4.270645693,0
8.613698595,235.9444359,20862.45587,7.622564839,418.6975296,13.60807513,3.949220099,0
7.793039171,257.657739,17398.38584,8.271245714,439.7015995,9.557030905,3.389270098,0
3.878879389,177.7128409,21937.47157,7.369768571,447.3037558,12.45191188,4.927711075,0
,164.3171018,25236.70132,4.365238215,413.6922247,15.42114424,3.723776038,0
3.978284627,160.8184744,14433.7805,8.410892223,414.3282148,20.77148503,3.751565769,0
5.96406536,241.0308985,22168.33156,6.208117842,486.5168842,13.17298911,4.696720853,0
7.53205858,185.5065627,24454.72586,5.791102494,393.9718897,15.07024812,3.808569923,0
7.233538435,231.5608322,16621.49479,6.073040907,475.8216449,8.688714873,3.679015068,0
,202.8111419,11900.0552,8.948087688,379.5645636,13.59185782,3.153800219,0
,115.3929794,46077.35849,5.289306682,422.0173564,10.80963195,4.21251085,0
7.480728114,117.0573145,28357.94277,4.70282091,472.0593394,18.34021208,3.714874787,0
4.477091714,236.2824896,26843.47036,4.842658321,456.9797718,16.22570589,4.32768029,0
,207.3910967,25110.03763,6.32979107,420.2191036,22.34641467,2.739234987,0
,162.2636883,28790.54768,7.621234063,364.2735781,14.2100908,4.476991215,0
6.31407747,124.8479917,31114.63565,5.713940404,396.6729763,18.42322647,4.363865763,0
,233.6938372,17317.68725,8.946504194,311.9742339,10.74910668,4.241935683,0
8.822610384,216.432576,27109.23965,7.322162833,384.018547,15.95549106,4.415596156,0
6.922652371,185.8189891,14682.66584,9.886831314,560.7877028,22.46612757,2.877354267,0
,169.6735306,25541.15277,5.457299213,359.7781341,16.82030772,3.611330374,0
6.904536858,110.8657883,32981.25838,2.621267556,417.2493946,12.11872032,5.058905448,0
6.548017642,176.0065361,38368.01262,7.415053894,291.1215276,19.42253502,5.930227577,0
6.581082756,217.538504,24480.6718,5.837151802,476.4586674,11.43423936,3.511369718,0
7.864649673,218.1531069,23045.72625,7.432010935,414.3651494,14.78598251,3.585933522,0
6.136907177,151.784319,20561.69473,8.487855965,363.6184916,13.71370292,4.704585018,0
6.94702854,168.8795392,17540.03022,6.409476274,372.022817,15.19819136,2.600187733,0
6.203322508,214.8501112,29426.47378,8.034868235,319.7666815,10.24786327,3.487920051,0
,240.1345719,38097.3298,5.400497252,359.5763336,13.51488652,3.212492693,0
8.373170925,179.5214064,22022.62622,5.21504235,396.6966974,13.69708744,2.786329667,0
,205.3041489,12190.1716,7.044833011,374.523197,11.83831294,5.026270726,0
5.921247069,200.9437304,17397.40286,6.756200029,380.4998179,11.2553569,3.74677556,0
8.829806178,216.1221437,17732.91467,7.856311801,301.8959591,16.21071289,4.423886042,0
,187.6134376,13427.06859,7.317569734,507.5674883,18.13769053,5.324638005,0
6.832217388,164.2743931,14015.04477,6.055985023,389.9780973,14.83663674,3.145415511,0
9.281302611,215.9076249,36622.22861,3.903496226,383.2600282,19.03487739,4.069976589,0
7.456250785,226.5382887,9163.294448,5.72622359,417.1252097,10.06607565,4.279697428,0
7.088250976,172.6892999,25399.10901,6.941216657,298.6717594,13.6377826,3.230645436,0
5.648628538,167.0300972,14547.88548,7.735347786,347.7923206,10.68976878,5.370004183,0
4.293961235,192.360737,24600.76069,8.261635176,475.8764151,10.79942845,5.105120757,0
9.678050854,188.3687408,26402.70396,4.074141162,325.0011155,16.9179938,3.029700335,0
8.662709501,173.5319472,20333.0795,5.636388433,459.6331197,16.28331118,5.120102528,0
5.897391121,172.0343853,30575.35714,8.649614737,426.5058343,16.31165824,2.961602418,0
9.494242648,274.8283693,21879.70421,5.265718338,581.0781564,13.63601398,3.18902554,1
,173.4741859,18318.72037,7.597653599,407.6429623,20.20059242,4.181264106,1
7.080193059,185.8257264,39431.11265,8.806392749,355.9375965,7.781493373,1.492206615,1
7.55985231,244.2945577,29567.69893,8.647879533,278.4755859,10.04694318,4.550501006,1
7.040394956,199.0792169,22505.5186,7.953572279,531.4766665,14.69095388,3.931916553,1
8.053043682,211.7832353,37086.54605,8.267536832,512.8990364,19.16662023,3.301574895,1
7.044375319,229.6031728,12575.27963,7.837777991,558.1765918,15.75478461,4.276699074,1
6.309891576,133.6499247,31062.37191,6.975602004,381.0587763,17.20000825,3.603040462,1
6.203572848,139.129083,6698.239095,3.876812715,601.526167,13.36816454,4.305549362,1
6.879404957,214.7318875,20509.33196,9.035250354,306.7843022,12.47730317,4.70047023,1
7.754884394,210.7207687,18857.0585,5.69375192,375.6726908,14.70859901,5.128390055,1
7.916669699,201.455808,39431.25263,7.525440975,432.5899955,17.82192185,4.275192719,1
6.405392482,183.867245,20526.30684,8.450272355,548.6377021,13.44879664,4.531920781,1
7.795957801,239.2782545,27849.14209,6.47599443,484.1047845,18.69224837,4.25187617,1
6.963979351,180.401506,12878.17635,6.424098533,358.5164768,16.329625,4.489870473,1
6.967861397,183.9334762,13401.04439,6.457686555,433.2394286,14.5842314,4.893215273,1
6.622791356,195.8671168,13900.71652,6.36353754,310.851138,11.75837424,5.60929081,1
7.369988621,236.4767207,18998.34682,7.404434524,357.0662032,18.02033109,3.463852437,1
,134.3111598,8076.822283,5.322111986,599.6145353,9.253350629,3.373936508,1
6.944868387,198.476439,16904.20109,6.341406959,470.5997606,15.04581675,4.241135181,1
5.284810115,148.8627584,11130.21136,6.82046898,485.805431,13.77335021,3.990242632,1
6.851442603,197.3395594,15349.14258,7.446411727,373.5498674,11.36727498,4.935556543,1
7.760189365,206.2088341,34250.16392,7.930381857,347.1807804,19.35076512,4.590527649,1
7.280560357,228.5395427,29690.91716,7.871025151,392.5325975,15.1681892,2.919796005,1
6.83425989,182.4544618,21670.56989,6.407647889,397.3375083,16.50665808,2.658843412,1
6.728975148,187.2027122,26376.06229,8.45766165,488.9763942,17.68978466,4.593787133,1
8.016418375,255.2594926,30854.83047,8.761916273,442.499532,11.09420248,5.320015455,1
6.864916739,170.8277923,20464.77269,7.074062934,400.9652703,14.00387351,4.493746769,1
5.80897552,157.5522384,7965.207918,6.680188314,377.6972828,17.40103888,3.599933102,1
8.458796988,241.76834,29317.14244,5.783275484,328.5794292,18.2960013,3.827431411,1
6.987335279,224.0344173,13505.03312,5.871179933,479.8254966,15.92141255,3.870292782,1
7.288736661,233.9778097,31617.07541,8.533888278,490.0470946,12.22534179,3.531384661,1
8.116350275,224.7635092,16514.60809,5.290690953,416.5966342,12.06350146,2.526016236,1
7.463915951,215.4790683,27150.3954,7.782915308,403.7035016,14.77709169,5.075843604,1
7.512361216,224.4716541,17895.55659,8.635030814,472.3421246,13.84838852,3.515802547,1
6.415108472,192.4279651,19310.06201,6.845300491,529.7303121,16.02143866,6.073006014,1
7.059940234,178.8053803,39484.63892,8.5911131,520.2728606,10.79548173,2.949938823,1
,179.7567079,25703.1552,7.287310207,311.0930645,10.23827087,1.659799385,1
7.425102223,204.4862816,18608.94087,7.434492748,338.9352709,16.24475501,2.558772744,1
6.742622398,209.2173441,15488.95675,7.452361819,408.8535622,13.92128166,4.96467264,1
7.682923445,217.7889322,31150.51342,8.021667794,594.7025458,12.19423157,3.542731087,1
7.041665417,178.2857485,25419.7695,6.772750799,388.339277,11.55709678,3.099746163,1
7.185276449,212.483172,25645.06723,8.142512834,435.2829807,8.93024245,2.959153823,1
6.597292363,191.7874419,25039.3547,7.29457739,501.5326526,14.69539103,4.318305407,1
6.908853083,184.9442319,16965.31411,6.404354015,434.3502193,11.81294171,4.693949416,1
,169.7754752,37273.42922,8.027829882,454.5437655,18.62169782,3.573741106,1
,165.8929699,11566.87555,8.326154937,369.2897773,7.401868176,3.603089689,1
6.281903929,160.306685,17095.27007,6.730577013,424.446185,14.37496689,4.457729915,1
7.036752104,210.3691037,13812.41042,8.378282177,489.5450548,14.82390352,3.285371835,1
7.362912867,180.8678007,20430.9067,6.664786369,437.3895263,9.675166667,3.249439878,1
7.369087139,198.2040824,28232.01841,8.899711626,424.4542545,18.15675398,2.715186685,1
7.708109989,188.9978501,15456.22009,5.047915869,523.0526626,16.09019349,4.896625908,1
6.50411278,171.722555,20852.7645,7.704989892,359.4609502,13.4752729,5.396623142,1
8.185923417,240.9791038,23641.47203,6.611448597,410.1582218,13.10991087,3.566945145,1
6.149185174,150.5635935,20596.39123,6.906910694,431.651283,12.82938017,4.275614874,1
7.080445821,196.6589466,36966.85332,8.986784338,530.0529193,13.82205734,2.664946055,1
6.628427347,215.2455321,18059.33085,6.931786686,374.4550618,11.6210743,3.405278618,1
4.704698462,160.2118222,5128.457646,8.283068934,344.6937399,14.21953213,4.109924712,1
7.976900874,234.7793796,15360.83507,5.736026878,613.6335477,14.19127381,4.753607931,1
6.809644515,179.7195206,35001.14479,8.681983466,360.9328038,13.63334974,3.183803572,1
,177.6853558,20325.70213,5.849569808,279.6649198,13.96432121,4.032267339,1
6.967696683,177.0558901,22886.96573,6.430934808,507.7900618,15.2880379,4.819637104,1
6.44455517,166.6351805,24855.83004,9.492361329,479.479409,10.69706756,3.551905359,1
6.277742483,149.5632817,15751.44915,8.257751125,605.3983749,15.21837835,5.255011943,1
,166.9229798,21190.15494,6.58998049,410.6882969,15.29061375,2.505464027,1
9.014356734,225.3675192,49009.92466,6.002653035,445.7688122,16.25411187,4.549419413,1
7.78166376,216.7828813,35055.61649,7.784203339,447.167101,10.60954491,4.822967485,1
6.084360116,155.2714251,27310.06085,7.817129175,436.9889344,12.65751247,4.29811092,1
7.15473588,198.1473265,32680.97799,8.972661232,531.6026342,19.80628717,4.629955736,1
6.74881155,166.3909151,22475.09296,8.895421661,527.45964,12.81926988,3.312512766,1
8.128270069,231.1675375,19954.57555,5.138838499,386.0711492,15.01808483,4.678742166,1
,205.2351938,22613.29748,6.485809597,313.0096389,11.62360464,3.978495494,1
6.335683142,164.0703716,26594.35208,7.381256051,607.1025732,14.92914993,4.57886119,1
5.940475876,175.6377301,17177.07104,10.41083527,402.8873087,15.15200393,3.997969671,1
7.614877639,246.0308561,33347.9711,8.222533309,445.7668532,10.76369093,2.990780894,1
6.718249445,197.6174938,21043.62693,6.63067451,641.5258452,15.55450572,4.488904316,1
6.866356515,185.6314869,13979.38175,7.043424624,462.5351147,17.19499164,4.346153563,1
,142.2774127,21208.61829,9.502685366,429.6901557,16.2927178,2.601517589,1
7.553844615,212.2644411,14319.40137,5.793011891,450.5359095,18.17648296,4.37456385,1
7.366671989,234.2006412,15547.18663,7.851400221,393.2539151,15.16157744,3.394450273,1
6.567759613,187.6663787,20156.57862,7.298510421,390.4268891,12.35389619,3.824428039,1
6.333640046,185.4363401,18506.28861,6.572681848,366.8131076,16.43962942,3.982002335,1
5.892413186,139.3622529,11006.04851,5.311990413,446.4943942,10.56707076,3.311813193,1
7.91803917,197.3575883,22899.06291,8.283955431,358.0973864,12.95778504,3.386109813,1
6.549124998,194.2768568,7412.798059,5.836980436,361.0372382,11.6721905,4.421058844,1
6.804796145,223.9957005,17196.05471,7.112622452,344.7183136,15.45738344,4.847312562,1
,203.0543097,20106.10684,8.68232956,346.0305439,11.55630174,4.704273495,1
7.17617087,206.2949006,25794.95019,7.794726949,485.2544296,15.57487691,4.742966749,1
7.085095883,206.6766753,21823.09426,5.889945335,387.6181112,17.67989831,3.932839293,1
7.201702375,147.7110861,37308.99416,5.677451117,395.9768245,13.32612501,3.883250198,1
7.776044113,215.5337952,38895.35614,7.764668384,349.4310989,6.124625358,5.425945934,1
,209.7519548,20214.21655,6.045077938,539.4647234,20.27898974,4.258488737,1
7.046548537,128.4825174,30569.81055,4.449122633,348.2645907,15.14200557,2.869226102,1
,199.8458748,12635.3677,7.886383491,293.8342645,13.21753604,4.480574391,1
7.732880078,189.5098115,47022.74585,8.226724799,567.7222811,14.98005401,3.510728004,1
6.266799948,187.8296169,27577.21362,9.141597004,277.0508017,13.29025193,3.652844726,1
6.630251709,160.9203841,22557.77958,5.305394004,416.8980711,15.79310142,5.181202492,1
6.775631133,154.3725428,15525.39396,6.084132842,597.9792737,17.11854325,3.017544306,1
,204.7372919,25680.71739,7.980192743,311.6355739,20.37683817,4.32378488,1
8.164992426,278.3403578,29045.26114,7.992914378,384.783185,17.40662581,4.16249551,1
7.773758137,251.4628444,21688.61694,6.19491,355.831683,14.32455235,4.040974482,1
7.295141332,182.4066446,13706.18681,5.887885103,424.6501794,18.06347006,5.056104024,1
,129.8832965,8906.975623,6.82790088,525.224717,17.65741087,3.842113986,1
7.657541728,230.8200077,35056.23223,7.656806896,305.6294093,18.48139641,4.792527452,1
7.664793523,223.5784735,20259.72585,7.385414294,510.0468968,14.20522105,5.481690934,1
,209.8660948,20116.9111,6.941061732,338.9571983,11.34256197,3.619545637,1
7.800421289,210.6703042,19873.30092,7.284675602,448.5956405,7.024747096,3.345910382,1
7.264069097,216.6223922,19412.11272,6.932457939,301.9535508,19.2109908,3.960282114,1
7.544305636,211.0511462,34359.4008,8.166793312,447.5206554,18.55347833,3.714096435,1
7.749773784,229.4897671,21995.06807,7.748921295,398.5447626,18.20291571,4.317186298,1
7.442023084,194.7638713,34565.70169,8.493347624,350.0851155,18.96201401,2.894651172,1
6.559252621,164.6359208,30660.20967,8.852270123,533.5838575,10.95830566,4.216315016,1
7.035036795,220.5018877,19746.49325,7.059382856,536.1839,15.30343324,4.557028866,1
7.880685943,226.0038444,19486.88184,6.208574003,472.3690935,11.9952395,3.579983811,1
7.498372459,236.714399,21736.37332,6.588566093,299.1942452,20.7376636,4.242241799,1
,200.9699224,12700.48804,7.713783212,464.024917,15.08933914,3.756100423,1
6.538207173,214.9928661,12330.40657,7.300091677,465.352665,22.08940183,3.426266449,1
6.373288071,180.9589048,17502.87944,6.471639404,411.58131,11.59864559,4.538108781,1
5.756475689,171.9718037,8086.825999,7.304628015,442.7587559,11.36475106,4.002081517,1
6.918062438,188.9128648,14052.44611,6.192192751,338.3208398,17.8601008,3.566298462,1
8.81350466,236.392817,40684.39001,6.608774672,278.3551233,14.57605743,4.242459863,1
7.361599832,231.7931825,29169.72078,7.929904388,389.2726454,13.85311637,3.751588622,1
9.175586153,281.5942349,47852.88887,8.33027629,422.3182271,9.969135936,2.959684621,1
,192.7422753,32349.10238,8.750629519,581.9811912,13.58303609,3.952594441,1
6.550877193,145.8062707,25070.00874,5.716378673,369.6130841,8.654764784,4.824825939,1
6.510855611,223.8606218,15147.17146,7.667533316,437.0513643,12.08502582,4.225608376,1
7.347030356,199.6137208,19073.25959,5.766832205,413.2142305,12.48248239,4.2978807,1
8.11195317,217.2664724,38184.46957,7.254121956,281.0692028,13.02792065,4.430750456,1
,237.0839483,35434.28006,7.617648684,365.0325034,13.4538722,3.825936697,1
5.985012451,151.3609669,20155.43447,7.723292487,478.3323603,18.01626576,3.764099674,1
,212.7053322,25626.48105,8.590184464,330.2533754,11.05283837,4.219225569,1
,161.0389711,25583.49201,6.796914144,467.479901,14.10555408,4.514174613,1
6.433722353,177.2525105,20321.2294,6.378917977,375.0282225,11.68464797,3.641489972,1
6.770095146,201.6508542,25887.63172,9.367532688,519.3803669,17.72030029,5.203461367,1
7.927969553,224.7210589,27402.02,6.875298924,315.9134106,14.13712036,4.847262262,1
7.338826111,229.9786941,12603.40037,5.975488073,370.8606317,19.38933723,4.017061119,1
7.078361074,198.412447,16648.60057,6.931095897,472.2760009,17.24961638,3.263464731,1
6.751668627,176.7931521,32040.50567,7.931912958,467.1483719,11.21490774,3.735173416,1
7.744125219,203.3962271,21403.00205,7.623241595,424.3287402,16.94981073,3.612260192,1
7.560392023,223.23225,14739.06854,6.731610676,481.3417739,8.900408731,4.257805108,1
7.830607591,213.2492578,18821.38961,6.475112719,405.2787385,16.87239534,3.551568013,1
6.746934968,154.3321616,25137.42768,8.495903871,330.0837229,15.98363239,3.485535976,1
6.542281787,146.0553835,35965.74458,8.578677988,474.0077155,21.36638659,3.794055433,1
8.549692514,236.8615046,17828.29452,4.752267563,423.1100797,15.31324277,3.039018779,1
7.499844502,231.5388683,22452.63557,7.821007463,380.9990976,14.33824816,4.663869576,1
5.763772807,183.0736286,22025.69661,8.952895934,376.5813885,10.54739835,3.253200107,1
7.276863125,165.7979519,30396.90462,7.835638736,475.6460515,12.3261836,6.083772354,1
7.493290816,216.3818796,9465.323905,4.947531357,501.345347,11.24750722,3.74874691,1
6.11602398,158.7289014,22481.02732,8.467065245,458.9929359,15.49528414,3.984308829,1
5.226895232,127.1175552,7907.330441,6.761928511,475.3323571,12.7250097,5.13805579,1
,255.9535993,15097.02406,8.48242112,471.477419,14.57093189,3.227940799,1
6.420640206,180.2929997,26034.5282,9.710618837,473.0648236,17.72439599,3.139940274,1
7.669012537,205.5956353,11579.44169,4.263279092,407.7216133,10.82904486,4.589512953,1
7.128062255,191.4008206,25227.54515,6.607844327,419.3049802,12.86536617,4.510595264,1
,108.9166292,14476.3357,5.398162018,512.2323064,15.01379339,3.895572062,1
6.615350135,179.2406613,26392.86361,9.309160027,496.3635615,12.78659537,4.453443265,1
6.504876222,159.1821388,13403.08639,6.958284224,359.9744366,15.63685018,3.748443401,1
7.459124173,195.0287168,33173.49941,7.551373984,534.1669972,17.33405154,3.544751521,1
,221.6731343,32269.50494,8.76523791,357.3585666,12.81974056,4.804828567,1
7.096047101,221.5082446,17240.02106,9.181472938,442.5435995,16.5762003,4.785637378,1
6.989442177,197.6858385,12150.72192,7.984166088,303.5967986,14.3308863,3.85304755,0
,184.7413941,32328.71481,8.396586914,617.144794,8.348506272,5.493180964,0
8.297725878,222.4363212,20320.10845,7.321858643,374.1195225,15.77923278,4.166105474,0
3.84645395,211.7572051,14686.28339,7.557872729,371.2693736,21.7651695,3.143430669,0
,174.9177243,28990.78788,4.660411233,468.8429845,10.0182378,3.669056836,0
9.380007092,166.2697567,32471.45632,7.342534659,498.313062,12.77988535,4.566253696,0
8.998375023,169.22833,21790.0109,7.923357067,436.9215083,18.22219495,4.516932985,0
5.690387424,241.2157295,14083.82989,5.738962367,498.2829782,24.75539237,2.988621031,0
7.301563449,177.6628947,23441.26714,9.107017243,478.467047,14.00339576,2.774960949,0
7.031684051,201.0021059,24510.50756,5.818273623,371.6163971,12.84681897,4.422182857,0
4.348674993,197.276364,9848.035583,10.81093799,295.7495252,19.95823615,4.360950051,0
5.29419539,234.2713991,26811.20307,3.611358232,570.9750271,12.77577329,3.522454093,0
7.257930995,187.7656217,24354.33517,7.196253771,346.2917846,10.89295272,4.266922561,0
9.250491639,184.4420107,22749.17835,7.401662765,436.4937616,15.40296074,3.996339179,0
9.680474778,199.5316664,32916.33148,6.12780434,461.3000946,16.10967826,2.79584013,0
,184.9937315,19764.62744,7.505091883,293.4779981,12.9341595,3.017984971,0
6.741245821,196.8330011,23565.73271,7.59458402,500.1428984,11.66307317,3.500970574,0
6.81170227,261.3895652,15149.48987,7.056107167,397.7871189,11.99351588,3.275008408,0
6.966942962,222.890265,25441.05612,7.383783243,647.3499388,17.3912825,4.356931133,0
7.446089059,179.1468362,17763.31099,9.876515049,364.1341734,12.98249107,2.948657439,0
6.210647606,192.2167384,19330.03576,8.792886086,401.3832642,18.22549227,3.21212398,0
7.341547112,187.6724024,21273.45707,7.784003063,332.0842934,16.84233409,4.025643696,0
7.051396426,187.4188826,15423.38728,8.871523756,561.7907605,14.2806067,3.172091114,0
6.64261391,226.5278319,13730.25912,9.060766956,275.0717123,12.77922981,3.807720799,0
10.14629048,242.1517339,24649.67475,4.803372505,348.4840391,17.61479894,4.481552363,0
14,235.6774576,24008.99204,5.635029028,460.7452673,13.45253752,3.170993874,0
8.4695373,128.6200791,15273.04929,10.7255236,553.3462602,16.93086822,4.149553298,0
6.043212071,151.1483219,24207.08167,8.414071858,410.9092889,10.08505012,4.196726496,0
5.84111884,194.6168939,17721.95956,5.646296962,622.9635748,17.6295407,4.237560418,0
8.114665426,236.4932747,26631.21287,6.266781682,496.9897916,18.58853424,2.65459449,0
5.585116998,143.505413,22234.69674,9.252852464,437.1246646,11.57521526,4.148342955,0
5.903993501,196.2747258,19399.22197,7.641894524,324.0456808,18.50537228,3.820021216,0
10.28412608,249.3241987,23259.01245,3.331265958,468.8662639,5.188466455,2.844632741,0
9.57822672,205.7487423,33080.58883,5.659847929,333.0699111,16.98496143,3.419238762,0
7.094830834,139.9068664,18975.64349,7.571951408,528.2665235,18.55617661,3.628459629,0
,210.7447082,12229.29848,6.950980956,422.0270716,14.68084379,2.51676912,0
9.687260028,190.1628691,18752.5764,7.073006591,461.0702093,9.106873165,3.085835467,0
6.52744059,181.0729954,22444.08178,10.47497687,351.0637876,11.99636514,3.567180517,0
,193.6294863,18753.21176,8.685011669,478.1026928,13.17290155,2.373437694,0
